q	pval	q_NoSign	pval_NoSign	nsnp	dataset	gwas	contrasts	L	phenotype	covar	pc
0.530316447942756	0.595892544616896	0.0378118683569191	0.969837681559841	369	adnaSel	e10	Historical	pruneall	PlateletCount	no-FGr	40
1.80418239172378	0.0712027187866707	1.4144057028292	0.157242816622315	226	adnaSel	e10	Historical	pruneall	AspartateAminotransferase	no-FGr	0
1.11842317548766	0.263386300805307	0.70308227519585	0.482004477469746	212	adnaSel	e10	Historical	pruneall	AspartateAminotransferase	no-FGr	10
1.30496026960156	0.19190637683046	0.955921425111264	0.339111933661564	215	adnaSel	e10	Historical	pruneall	AspartateAminotransferase	no-FGr	40
-1.11159021051168	0.266314383527755	-1.09977026391101	0.27143223155495	299	adnaSel	e10	Historical	pruneall	EosinophillPercentage	no-FGr	0
-0.985506335339572	0.324375421054335	-0.835785960186221	0.403275326249905	293	adnaSel	e10	Historical	pruneall	EosinophillPercentage	no-FGr	10
-1.06162728892621	0.288404920155936	-0.897964869117065	0.369204279024419	294	adnaSel	e10	Historical	pruneall	EosinophillPercentage	no-FGr	40
-1.07856435218771	0.280781979851012	-1.8415213229803	0.0655451987768447	278	adnaSel	e10	Historical	pruneall	AlkalinePhosphatase	no-FGr	0
-1.62548423825449	0.104059419609266	-2.70372341954955	0.00685673353594699	243	adnaSel	e10	Historical	pruneall	AlkalinePhosphatase	no-FGr	10
-1.56542185569458	0.117484027101196	-2.67133655540009	0.00755498552806153	248	adnaSel	e10	Historical	pruneall	AlkalinePhosphatase	no-FGr	40
-0.921707891767742	0.356680963022124	-1.14804897828243	0.250948345181136	149	adnaSel	e10	Historical	pruneall	LDL	no-FGr	0
-1.08149080602461	0.279478848217577	-1.58305322187585	0.113409334270486	147	adnaSel	e10	Historical	pruneall	LDL	no-FGr	10
-1.00558334088419	0.314616040867467	-1.41169500683574	0.158039784205898	144	adnaSel	e10	Historical	pruneall	LDL	no-FGr	40
-1.61059013961873	0.107269084384238	-1.66764656204864	0.0953859093080768	228	adnaSel	e10	BronzeAge	pruneall	HDL	no-FGr	0
-1.24412997289688	0.21345173136548	-1.32292028805158	0.18586188768144	223	adnaSel	e10	BronzeAge	pruneall	HDL	no-FGr	10
-1.13441911809853	0.25661878338547	-1.07247543955322	0.283506539675356	218	adnaSel	e10	BronzeAge	pruneall	HDL	no-FGr	40
1.97152586106205	0.0486637579573469	1.97207139736051	0.0486014566063574	204	adnaSel	e10	BronzeAge	pruneall	SystolicBloodPressure	no-FGr	0
1.06803196990203	0.285506090954594	0.883855763558458	0.376774079529436	189	adnaSel	e10	BronzeAge	pruneall	SystolicBloodPressure	no-FGr	10
1.41287602468433	0.157692179669012	1.19515687316032	0.232025744816875	188	adnaSel	e10	BronzeAge	pruneall	SystolicBloodPressure	no-FGr	40
-0.409420477864396	0.682231114214147	-0.480767306980866	0.630681888366739	294	adnaSel	e10	BronzeAge	pruneall	HbA1c	no-FGr	0
0.0525315804761731	0.958105132484341	0.193048732166325	0.846920803093165	298	adnaSel	e10	BronzeAge	pruneall	HbA1c	no-FGr	10
-0.0812327196396357	0.935256878981055	0.0560304435555761	0.955317554798078	290	adnaSel	e10	BronzeAge	pruneall	HbA1c	no-FGr	40
0.104499082528779	0.916773296330366	0.140652542521109	0.888144437856665	222	adnaSel	e10	BronzeAge	pruneall	TotalProtein	no-FGr	0
0.036509587450884	0.970876034126948	-0.0460897074713679	0.963238749539812	219	adnaSel	e10	BronzeAge	pruneall	TotalProtein	no-FGr	10
-0.119074302875275	0.905216489210895	-0.131019125782188	0.895760177637257	221	adnaSel	e10	BronzeAge	pruneall	TotalProtein	no-FGr	40
2.571212386825	0.0101343154659602	2.37323175598255	0.0176331959650702	111	adnaSel	e10	BronzeAge	pruneall	BasophillPercentage	no-FGr	0
2.1255131939952	0.033543814321524	1.94713848705385	0.051518133948722	104	adnaSel	e10	BronzeAge	pruneall	BasophillPercentage	no-FGr	10
1.57680744077533	0.114839839036519	1.34240373794012	0.179465123398433	105	adnaSel	e10	BronzeAge	pruneall	BasophillPercentage	no-FGr	40
0.0195844936337634	0.984374833749842	0.425985507918235	0.670118406039869	346	adnaSel	e10	BronzeAge	pruneall	BodyWeight	no-FGr	0
-0.205488382025787	0.837190574229781	0.182624682971148	0.855092515831887	329	adnaSel	e10	BronzeAge	pruneall	BodyWeight	no-FGr	10
-0.0967502701793475	0.922924717222437	0.175981685754221	0.86030833054666	319	adnaSel	e10	BronzeAge	pruneall	BodyWeight	no-FGr	40
0.755439698006231	0.449985201467256	1.23265977808219	0.21770272416042	175	adnaSel	e10	BronzeAge	pruneall	Cholesterol	no-FGr	0
0.777857058172672	0.436653286084924	1.12285476785537	0.261499180583882	179	adnaSel	e10	BronzeAge	pruneall	Cholesterol	no-FGr	10
0.73966725120154	0.459501924025095	1.13477209263887	0.256470822051062	176	adnaSel	e10	BronzeAge	pruneall	Cholesterol	no-FGr	40
0.866236272674483	0.386360605574353	1.02992935397506	0.303043169972093	218	adnaSel	e10	BronzeAge	pruneall	Triglycerides	no-FGr	0
0.656723031545505	0.511359022437555	0.762792829330947	0.445586958238898	211	adnaSel	e10	BronzeAge	pruneall	Triglycerides	no-FGr	10
0.62819922273477	0.529873439422925	0.539416747360782	0.589599327776794	211	adnaSel	e10	BronzeAge	pruneall	Triglycerides	no-FGr	40
2.48050871475564	0.013119505671081	3.50643049269693	0.000454160035266431	375	adnaSel	e10	BronzeAge	pruneall	MeanCorpuscularVolume	no-FGr	0
1.22371542180764	0.221059599897987	1.17876156797109	0.238493131771539	316	adnaSel	e10	BronzeAge	pruneall	MeanCorpuscularVolume	no-FGr	10
1.12474691038648	0.260696297098781	1.00674908182824	0.314055369131752	315	adnaSel	e10	BronzeAge	pruneall	MeanCorpuscularVolume	no-FGr	40
1.68805730727489	0.0914002287146984	1.50025992392262	0.13354708621914	117	adnaSel	e10	BronzeAge	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
0.871940067840449	0.383241073658171	0.453246236357329	0.650371442046649	114	adnaSel	e10	BronzeAge	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
1.36570642595316	0.172031126601884	1.12202406983847	0.261852205931949	116	adnaSel	e10	BronzeAge	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
0.364188708616769	0.71571709810938	0.414294193155889	0.678658666007643	122	adnaSel	e10	BronzeAge	pruneall	Glucose	no-FGr	0
-0.165530673874322	0.868526308575666	-0.22784814659818	0.819764295395734	125	adnaSel	e10	BronzeAge	pruneall	Glucose	no-FGr	10
0.265053277340835	0.790968419639611	0.321354523198258	0.747941742088405	123	adnaSel	e10	BronzeAge	pruneall	Glucose	no-FGr	40
-0.914789090783745	0.360302362963109	-0.955388571960755	0.339381231043876	795	adnaSel	e10	BronzeAge	pruneall	StandingHeight	no-FGr	0
-0.0725370649994419	0.942174509540495	-0.380673634269174	0.703445435240358	612	adnaSel	e10	BronzeAge	pruneall	StandingHeight	no-FGr	10
-0.115377252486514	0.90814610842549	-0.446841747990656	0.654989325803475	611	adnaSel	e10	BronzeAge	pruneall	StandingHeight	no-FGr	40
0.827474683239097	0.407968065738867	0.969258232923963	0.332416362874892	388	adnaSel	e10	BronzeAge	pruneall	PlateletCount	no-FGr	0
-0.143374352076815	0.885994537764631	-0.186169328312265	0.852311975913894	371	adnaSel	e10	BronzeAge	pruneall	PlateletCount	no-FGr	10
-0.198758457724822	0.842451693506985	-0.225671286003669	0.821457092446064	368	adnaSel	e10	BronzeAge	pruneall	PlateletCount	no-FGr	40
-0.243035084203484	0.807978218824901	-0.65522489132525	0.51232297052283	222	adnaSel	e10	BronzeAge	pruneall	AspartateAminotransferase	no-FGr	0
-0.15601425907339	0.876021781736924	-0.603305248489828	0.546305642051637	209	adnaSel	e10	BronzeAge	pruneall	AspartateAminotransferase	no-FGr	10
-0.263725809583465	0.791991206225563	-0.791874519880249	0.428433845367628	212	adnaSel	e10	BronzeAge	pruneall	AspartateAminotransferase	no-FGr	40
1.32127320304951	0.186410285609041	0.64561556815022	0.518528352530092	297	adnaSel	e10	BronzeAge	pruneall	EosinophillPercentage	no-FGr	0
1.26587274518459	0.205558645560052	0.633357836534351	0.526499992312834	292	adnaSel	e10	BronzeAge	pruneall	EosinophillPercentage	no-FGr	10
1.10770382689233	0.267989746102294	0.47539903342113	0.634502583284815	293	adnaSel	e10	BronzeAge	pruneall	EosinophillPercentage	no-FGr	40
-1.21137759180268	0.225750723423748	0.0498859082809678	0.960213306884578	278	adnaSel	e10	BronzeAge	pruneall	AlkalinePhosphatase	no-FGr	0
-1.45644629226785	0.145269286392557	-0.446592613556632	0.655169229766892	242	adnaSel	e10	BronzeAge	pruneall	AlkalinePhosphatase	no-FGr	10
-1.49360758791971	0.135278215003218	-0.366871934680015	0.71371454683471	247	adnaSel	e10	BronzeAge	pruneall	AlkalinePhosphatase	no-FGr	40
-0.0317111065546727	0.974702437592431	0.96382671909058	0.335132808508149	147	adnaSel	e10	BronzeAge	pruneall	LDL	no-FGr	0
-0.231993391857925	0.81654314633828	0.634042281097368	0.526053229244404	145	adnaSel	e10	BronzeAge	pruneall	LDL	no-FGr	10
-0.142936118957213	0.886340632636669	0.813047156760822	0.416191021813293	142	adnaSel	e10	BronzeAge	pruneall	LDL	no-FGr	40
0.676914173464023	0.498460410823846	1.29034391825367	0.196931274623066	227	adnaSel	e10	EuropeanNeolithic	pruneall	HDL	no-FGr	0
0.700131046254704	0.483845468782959	1.34450926913139	0.178783761103316	222	adnaSel	e10	EuropeanNeolithic	pruneall	HDL	no-FGr	10
0.815111055618682	0.415008743873052	1.58049605425015	0.113993309801232	217	adnaSel	e10	EuropeanNeolithic	pruneall	HDL	no-FGr	40
-1.90723524454101	0.0564901314194783	-1.78080922526794	0.0749436218382942	205	adnaSel	e10	EuropeanNeolithic	pruneall	SystolicBloodPressure	no-FGr	0
-2.85207476353046	0.00434348834959928	-2.79153245405327	0.00524590965494065	190	adnaSel	e10	EuropeanNeolithic	pruneall	SystolicBloodPressure	no-FGr	10
-3.28780412278504	0.00100972065360415	-3.25143112696067	0.00114825592124709	189	adnaSel	e10	EuropeanNeolithic	pruneall	SystolicBloodPressure	no-FGr	40
0.979356257530774	0.327403982389632	0.412891367808387	0.679686205799691	293	adnaSel	e10	EuropeanNeolithic	pruneall	HbA1c	no-FGr	0
1.22418500595279	0.220882444182494	0.729259301627556	0.465843062437468	297	adnaSel	e10	EuropeanNeolithic	pruneall	HbA1c	no-FGr	10
1.36360737241112	0.172691170541031	0.938993490139856	0.347734086672492	289	adnaSel	e10	EuropeanNeolithic	pruneall	HbA1c	no-FGr	40
-1.03527199965494	0.300541902422461	-1.04682608719627	0.29517979629571	221	adnaSel	e10	EuropeanNeolithic	pruneall	TotalProtein	no-FGr	0
-0.852164537998737	0.394122775865379	-0.774417112223009	0.438684167356458	218	adnaSel	e10	EuropeanNeolithic	pruneall	TotalProtein	no-FGr	10
-0.848385743525741	0.396223179664009	-0.970362845311033	0.331865661785247	220	adnaSel	e10	EuropeanNeolithic	pruneall	TotalProtein	no-FGr	40
0.932862997596942	0.350890709436699	0.379585359625748	0.704253230159284	111	adnaSel	e10	EuropeanNeolithic	pruneall	BasophillPercentage	no-FGr	0
0.568131975242867	0.569945357346825	-0.0253049592988893	0.979811718250632	104	adnaSel	e10	EuropeanNeolithic	pruneall	BasophillPercentage	no-FGr	10
0.468794033544848	0.639216865100884	-0.0365136564006246	0.970872789738037	105	adnaSel	e10	EuropeanNeolithic	pruneall	BasophillPercentage	no-FGr	40
-3.43920217483428	0.000583431344578997	-3.43264259429746	0.000597729472882157	347	adnaSel	e10	EuropeanNeolithic	pruneall	BodyWeight	no-FGr	0
-2.70584617384476	0.00681305970208726	-2.44510854596882	0.0144808552186841	329	adnaSel	e10	EuropeanNeolithic	pruneall	BodyWeight	no-FGr	10
-2.4740817776032	0.0133579116434312	-2.19480361245056	0.0281776882537706	319	adnaSel	e10	EuropeanNeolithic	pruneall	BodyWeight	no-FGr	40
1.11598530431897	0.2644284251184	1.57201022785605	0.115948179239937	175	adnaSel	e10	EuropeanNeolithic	pruneall	Cholesterol	no-FGr	0
1.29409579901993	0.195632332462436	1.8970964555028	0.0578152089453131	179	adnaSel	e10	EuropeanNeolithic	pruneall	Cholesterol	no-FGr	10
1.25052570668663	0.211107570735584	1.82865954561249	0.0674506263538991	176	adnaSel	e10	EuropeanNeolithic	pruneall	Cholesterol	no-FGr	40
-0.416407501813285	0.67711183993956	0.634857317690878	0.525521476630843	220	adnaSel	e10	EuropeanNeolithic	pruneall	Triglycerides	no-FGr	0
-0.444536858076335	0.656654486958154	0.488553842440699	0.625157598008948	212	adnaSel	e10	EuropeanNeolithic	pruneall	Triglycerides	no-FGr	10
-0.350575473429008	0.725906859465269	0.634957373871823	0.525456216139775	212	adnaSel	e10	EuropeanNeolithic	pruneall	Triglycerides	no-FGr	40
1.04495991086448	0.29604149825192	0.834657237822765	0.403910724960028	376	adnaSel	e10	EuropeanNeolithic	pruneall	MeanCorpuscularVolume	no-FGr	0
1.32725718107272	0.184423622919574	1.32459145436665	0.185306691803043	316	adnaSel	e10	EuropeanNeolithic	pruneall	MeanCorpuscularVolume	no-FGr	10
1.19201686342116	0.233254633089516	1.04407102754494	0.296452529131898	315	adnaSel	e10	EuropeanNeolithic	pruneall	MeanCorpuscularVolume	no-FGr	40
1.82144779902046	0.068538814881715	2.7790454305341	0.00545188996277745	116	adnaSel	e10	EuropeanNeolithic	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
1.69146660424902	0.0907477208479867	2.63987574254654	0.00829364293732539	113	adnaSel	e10	EuropeanNeolithic	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
1.8564047369859	0.0633958900529852	2.77278487613286	0.00555788488101985	115	adnaSel	e10	EuropeanNeolithic	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
0.481326796195478	0.630284255253089	-0.0844837124122536	0.932671852153121	120	adnaSel	e10	EuropeanNeolithic	pruneall	Glucose	no-FGr	0
0.567781184204805	0.570183557671197	0.0398302224177874	0.968228481337918	123	adnaSel	e10	EuropeanNeolithic	pruneall	Glucose	no-FGr	10
0.410890719209718	0.681152667980461	-0.183008330192858	0.854791482456359	121	adnaSel	e10	EuropeanNeolithic	pruneall	Glucose	no-FGr	40
-1.77856644748744	0.0753108690274553	-1.9674787752183	0.0491280404920291	792	adnaSel	e10	EuropeanNeolithic	pruneall	StandingHeight	no-FGr	0
-1.52936063162089	0.126175066378315	-0.903302368450529	0.366365439872731	612	adnaSel	e10	EuropeanNeolithic	pruneall	StandingHeight	no-FGr	10
-1.79122361177427	0.0732574186149877	-1.31849022639055	0.187339594694224	610	adnaSel	e10	EuropeanNeolithic	pruneall	StandingHeight	no-FGr	40
-0.196232271417604	0.844428370126205	-0.760887496805272	0.446724267203305	388	adnaSel	e10	EuropeanNeolithic	pruneall	PlateletCount	no-FGr	0
-0.436823412210182	0.662239418535832	-0.935223553308154	0.349673102677082	371	adnaSel	e10	EuropeanNeolithic	pruneall	PlateletCount	no-FGr	10
-0.36810090157223	0.712797998660103	-0.87705737394311	0.380455475766937	368	adnaSel	e10	EuropeanNeolithic	pruneall	PlateletCount	no-FGr	40
-0.0990113198077183	0.921129282362925	0.317354637266693	0.750974523688892	226	adnaSel	e10	EuropeanNeolithic	pruneall	AspartateAminotransferase	no-FGr	0
-0.559552405173478	0.57578477661453	-0.201852604764719	0.840031955224082	212	adnaSel	e10	EuropeanNeolithic	pruneall	AspartateAminotransferase	no-FGr	10
-0.42672868718535	0.669576953329652	-0.0252812763018732	0.979830608504895	215	adnaSel	e10	EuropeanNeolithic	pruneall	AspartateAminotransferase	no-FGr	40
0.704577910908134	0.481072948936172	0.679896515692123	0.496569988008413	298	adnaSel	e10	EuropeanNeolithic	pruneall	EosinophillPercentage	no-FGr	0
0.117044434321639	0.906824841946861	-0.100328833357584	0.920083267264926	291	adnaSel	e10	EuropeanNeolithic	pruneall	EosinophillPercentage	no-FGr	10
0.238860980024168	0.811213383251016	-0.0833743567477172	0.933553877857067	292	adnaSel	e10	EuropeanNeolithic	pruneall	EosinophillPercentage	no-FGr	40
-0.579178489922165	0.562468743181793	0.932889905717167	0.350876814736059	279	adnaSel	e10	EuropeanNeolithic	pruneall	AlkalinePhosphatase	no-FGr	0
-0.763032145582208	0.445444225086639	0.549479694779884	0.582676295583906	243	adnaSel	e10	EuropeanNeolithic	pruneall	AlkalinePhosphatase	no-FGr	10
-1.04904984162499	0.294155179555674	0.0784107421127328	0.937501328870724	248	adnaSel	e10	EuropeanNeolithic	pruneall	AlkalinePhosphatase	no-FGr	40
1.05725109712989	0.290397005370161	1.23995963786697	0.214990323449037	148	adnaSel	e10	EuropeanNeolithic	pruneall	LDL	no-FGr	0
1.48733930543563	0.136925218362196	1.85367272648486	0.0637859959069939	146	adnaSel	e10	EuropeanNeolithic	pruneall	LDL	no-FGr	10
1.38340525350005	0.166540640611764	1.70693060113084	0.0878349522231931	143	adnaSel	e10	EuropeanNeolithic	pruneall	LDL	no-FGr	40
0.607464563948957	0.543542652523216	0.603749489047677	0.546010206057236	255	adnaSel	e50	Historical	pruneall	HDL	no-FGr	0
0.687478476435853	0.491781259567028	1.02258868827295	0.306502360157515	245	adnaSel	e50	Historical	pruneall	HDL	no-FGr	10
0.510013697299907	0.610041865722724	0.756017183479149	0.449638893246386	242	adnaSel	e50	Historical	pruneall	HDL	no-FGr	40
-1.29740265034446	0.194492681086257	-1.37672570654317	0.168597067854362	257	adnaSel	e50	Historical	pruneall	SystolicBloodPressure	no-FGr	0
-3.53821793293506	0.000402837424020737	-3.60035425615396	0.000317783916609537	214	adnaSel	e50	Historical	pruneall	SystolicBloodPressure	no-FGr	10
-3.15457621290902	0.00160731391584503	-3.22590266038094	0.00125576057227931	213	adnaSel	e50	Historical	pruneall	SystolicBloodPressure	no-FGr	40
-1.51585084055276	0.129557073126781	-1.30759920604078	0.191009286350372	312	adnaSel	e50	Historical	pruneall	HbA1c	no-FGr	0
-1.44658900914315	0.148012066295071	-1.45766406201588	0.144933162368358	269	adnaSel	e50	Historical	pruneall	HbA1c	no-FGr	10
-1.57297985874748	0.115723482010462	-1.65377650054848	0.0981729323381041	265	adnaSel	e50	Historical	pruneall	HbA1c	no-FGr	40
-1.57188735341802	0.115976677987836	-1.58893898273515	0.112074169060915	239	adnaSel	e50	Historical	pruneall	TotalProtein	no-FGr	0
-0.295975877841932	0.767248503201935	-0.128343631552307	0.89787703761099	218	adnaSel	e50	Historical	pruneall	TotalProtein	no-FGr	10
-0.649516420838363	0.516004636102892	-0.587870172974849	0.556619438208439	220	adnaSel	e50	Historical	pruneall	TotalProtein	no-FGr	40
0.507471315764092	0.611824157823567	0.609229971282704	0.542372016964036	97	adnaSel	e50	Historical	pruneall	BasophillPercentage	no-FGr	0
0.0442118852594256	0.964735508251188	0.121899638094667	0.902978502249554	84	adnaSel	e50	Historical	pruneall	BasophillPercentage	no-FGr	10
0.211772935608523	0.832284183882494	0.371981278202001	0.70990678860053	83	adnaSel	e50	Historical	pruneall	BasophillPercentage	no-FGr	40
1.20127680157063	0.229643846143774	1.00547504028896	0.314668162226181	418	adnaSel	e50	Historical	pruneall	BodyWeight	no-FGr	0
0.45366686577004	0.650068618763682	0.170375528026962	0.864714816562091	361	adnaSel	e50	Historical	pruneall	BodyWeight	no-FGr	10
0.22664838919729	0.820697162127519	0.0752939931388276	0.939980800698464	358	adnaSel	e50	Historical	pruneall	BodyWeight	no-FGr	40
0.111481845348578	0.91123426116792	1.18275754648457	0.236905250129393	166	adnaSel	e50	Historical	pruneall	Cholesterol	no-FGr	0
-0.0747128746969771	0.940443163778749	0.568156442965493	0.569928744612467	155	adnaSel	e50	Historical	pruneall	Cholesterol	no-FGr	10
-0.0638436366497378	0.94909473208809	0.602133996615998	0.547084946331417	154	adnaSel	e50	Historical	pruneall	Cholesterol	no-FGr	40
0.820333473918429	0.41202602878195	0.951462665796498	0.341369562013364	232	adnaSel	e50	Historical	pruneall	Triglycerides	no-FGr	0
0.451706787496996	0.65148022784514	0.742949858712008	0.457512038051175	228	adnaSel	e50	Historical	pruneall	Triglycerides	no-FGr	10
0.520468845883126	0.602736836377134	0.795582391070949	0.426274804859568	224	adnaSel	e50	Historical	pruneall	Triglycerides	no-FGr	40
4.09987512067982	4.13373134034308e-05	3.95083368026542	7.78794336374265e-05	608	adnaSel	e50	Historical	pruneall	MeanCorpuscularVolume	no-FGr	0
2.57441275240065	0.0100410407465438	1.39726142395665	0.162334971647633	302	adnaSel	e50	Historical	pruneall	MeanCorpuscularVolume	no-FGr	10
2.4872012545076	0.0128752539791873	1.61304620104043	0.10673447067907	298	adnaSel	e50	Historical	pruneall	MeanCorpuscularVolume	no-FGr	40
3.32496606594131	0.000884292972519402	3.24839803206525	0.00116056797448269	135	adnaSel	e50	Historical	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
2.79224795698754	0.00523432282581958	2.48168715138432	0.0130762023462925	110	adnaSel	e50	Historical	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
2.70566546134007	0.00681676794731524	2.40482686704544	0.0161801292486938	108	adnaSel	e50	Historical	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
-0.0687876247415408	0.945158668779836	-0.449429132201279	0.653122119896352	104	adnaSel	e50	Historical	pruneall	Glucose	no-FGr	0
-0.163885894905668	0.869820971197914	-0.654233243227047	0.512961547260673	104	adnaSel	e50	Historical	pruneall	Glucose	no-FGr	10
-0.0546918623266264	0.956383952583279	-0.535434629470629	0.592349349478433	104	adnaSel	e50	Historical	pruneall	Glucose	no-FGr	40
1.37262715475296	0.169868285624314	1.81549132957176	0.069448437210077	959	adnaSel	e50	Historical	pruneall	StandingHeight	no-FGr	0
-0.174979076130364	0.861096074754953	0.407360534388046	0.683743208510385	630	adnaSel	e50	Historical	pruneall	StandingHeight	no-FGr	10
-0.203945736731437	0.838395903377869	0.33606302174881	0.736823342705645	631	adnaSel	e50	Historical	pruneall	StandingHeight	no-FGr	40
0.172255260003671	0.863236855875022	-0.56620422545697	0.571254957840398	389	adnaSel	e50	Historical	pruneall	PlateletCount	no-FGr	0
0.521663261223167	0.601904808640626	0.0794031545036165	0.936711959634925	339	adnaSel	e50	Historical	pruneall	PlateletCount	no-FGr	10
0.621703130017316	0.53413709310748	0.217451715108229	0.827856332402021	340	adnaSel	e50	Historical	pruneall	PlateletCount	no-FGr	40
1.25211545508211	0.210527796864706	0.983595052817154	0.325314658559608	215	adnaSel	e50	Historical	pruneall	AspartateAminotransferase	no-FGr	0
1.03149788770481	0.302307398256548	0.775634908872231	0.437964582509808	205	adnaSel	e50	Historical	pruneall	AspartateAminotransferase	no-FGr	10
1.05095126280899	0.293280974504824	0.826235023354894	0.408670784310584	205	adnaSel	e50	Historical	pruneall	AspartateAminotransferase	no-FGr	40
-0.38175077692934	0.702646232734918	-0.0851867447172318	0.932112928457263	290	adnaSel	e50	Historical	pruneall	EosinophillPercentage	no-FGr	0
-1.08106724784089	0.2796672011257	-0.916848224623283	0.359222178160418	271	adnaSel	e50	Historical	pruneall	EosinophillPercentage	no-FGr	10
-1.23545295461351	0.216661975052908	-1.13229837423795	0.257509013389352	277	adnaSel	e50	Historical	pruneall	EosinophillPercentage	no-FGr	40
-0.0913202415556671	0.927238134752511	-0.185364515280532	0.852943138780781	271	adnaSel	e50	Historical	pruneall	AlkalinePhosphatase	no-FGr	0
-1.0246144995492	0.305545120224677	-1.31338395369346	0.189053601780267	244	adnaSel	e50	Historical	pruneall	AlkalinePhosphatase	no-FGr	10
-1.38728172743985	0.165355872710338	-1.85050194804163	0.064241237529005	241	adnaSel	e50	Historical	pruneall	AlkalinePhosphatase	no-FGr	40
-0.38951115581694	0.696898059829009	0.182865161723611	0.854903818836416	141	adnaSel	e50	Historical	pruneall	LDL	no-FGr	0
-0.264630193775543	0.791294357835878	0.578718416290154	0.562779187492621	138	adnaSel	e50	Historical	pruneall	LDL	no-FGr	10
-0.256109580474216	0.797866224492247	0.583535819771425	0.559532651013454	139	adnaSel	e50	Historical	pruneall	LDL	no-FGr	40
-0.00214320627895323	0.99828997010853	-0.0213441030418624	0.982971162701848	251	adnaSel	e50	BronzeAge	pruneall	HDL	no-FGr	0
-1.35303362605474	0.17604488815028	-1.28791356010265	0.197776054649635	241	adnaSel	e50	BronzeAge	pruneall	HDL	no-FGr	10
-1.35310994361173	0.176020509444515	-1.35760963749095	0.174587583254536	238	adnaSel	e50	BronzeAge	pruneall	HDL	no-FGr	40
2.06184106846744	0.0392228696737956	1.76788146497093	0.0770807220427241	257	adnaSel	e50	BronzeAge	pruneall	SystolicBloodPressure	no-FGr	0
1.0944963772615	0.273737335376306	0.98441253723806	0.324912716174488	214	adnaSel	e50	BronzeAge	pruneall	SystolicBloodPressure	no-FGr	10
1.35927392383889	0.174059803851109	1.25198458834647	0.21057547979792	213	adnaSel	e50	BronzeAge	pruneall	SystolicBloodPressure	no-FGr	40
-2.45554290432907	0.0140671959564232	-1.99154171990151	0.0464213633463828	311	adnaSel	e50	BronzeAge	pruneall	HbA1c	no-FGr	0
-0.295882420711263	0.76731987654491	0.479717412008985	0.631428345104199	268	adnaSel	e50	BronzeAge	pruneall	HbA1c	no-FGr	10
-0.14882509082653	0.881691651501853	0.748689632028391	0.45404429415132	264	adnaSel	e50	BronzeAge	pruneall	HbA1c	no-FGr	40
-1.18001388166119	0.237994693854725	-1.20953726015261	0.226456505278342	239	adnaSel	e50	BronzeAge	pruneall	TotalProtein	no-FGr	0
-0.542126717220537	0.587731214627148	-0.55966405219527	0.575708606417917	218	adnaSel	e50	BronzeAge	pruneall	TotalProtein	no-FGr	10
-0.374857615266386	0.707766362458252	-0.30985125726642	0.756674070778161	220	adnaSel	e50	BronzeAge	pruneall	TotalProtein	no-FGr	40
2.59445257686615	0.00947416826814058	2.09240321130572	0.0364024617763981	97	adnaSel	e50	BronzeAge	pruneall	BasophillPercentage	no-FGr	0
2.32066622446852	0.020304864966878	2.04808901469859	0.0405512781084966	84	adnaSel	e50	BronzeAge	pruneall	BasophillPercentage	no-FGr	10
2.15550681955345	0.0311221955514392	1.84114762265361	0.0655999284783703	83	adnaSel	e50	BronzeAge	pruneall	BasophillPercentage	no-FGr	40
1.949850148606	0.0511939823525632	1.57581741648007	0.115067887406426	416	adnaSel	e50	BronzeAge	pruneall	BodyWeight	no-FGr	0
0.573300567975935	0.566441200906436	0.63347274573858	0.526424973158685	360	adnaSel	e50	BronzeAge	pruneall	BodyWeight	no-FGr	10
0.530398962146277	0.5958353454438	0.318216317729237	0.750320855854779	357	adnaSel	e50	BronzeAge	pruneall	BodyWeight	no-FGr	40
-0.126106018279501	0.899648003607896	-0.0144347360829325	0.988483146886554	166	adnaSel	e50	BronzeAge	pruneall	Cholesterol	no-FGr	0
-0.946622963235551	0.343830938357622	-0.905325970106855	0.365292722017271	155	adnaSel	e50	BronzeAge	pruneall	Cholesterol	no-FGr	10
-0.917207811732302	0.359033754129382	-0.867817044744531	0.385494497527111	154	adnaSel	e50	BronzeAge	pruneall	Cholesterol	no-FGr	40
0.716492116131611	0.473687533853514	1.22439032701145	0.220805016575469	230	adnaSel	e50	BronzeAge	pruneall	Triglycerides	no-FGr	0
0.276920962508856	0.781840796052096	0.645560773945821	0.518563847856354	226	adnaSel	e50	BronzeAge	pruneall	Triglycerides	no-FGr	10
0.361925598320272	0.717407630187088	0.735412773707131	0.462088144735504	222	adnaSel	e50	BronzeAge	pruneall	Triglycerides	no-FGr	40
